ticker,peer_group,peer_count,sample_peers,mapping_status,peer_blocker_type,peer_price_ready,peer_momentum_ready,peer_fundamentals_ready,peer_valuation_ready,peer_trend_comparison_ready,peer_valuation_comparison_ready,peer_dcf_comparison_ready,peer_price_ready_count,peer_momentum_ready_count,peer_fundamentals_ready_count,peer_valuation_ready_count,ready_peer_count,peer_missing_price_tickers,peer_missing_momentum_tickers,peer_missing_fundamentals_tickers,peer_missing_valuation_tickers,peer_ready,missing_peer_reason,next_peer_action,updated_at
CURI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CURI in data/imports/peers.csv.,2026-05-28T04:08:59.360040+00:00
CURR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CURR in data/imports/peers.csv.,2026-05-28T04:08:59.360248+00:00
CURX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CURX in data/imports/peers.csv.,2026-05-28T04:08:59.360466+00:00
CV,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CV in data/imports/peers.csv.,2026-05-28T04:08:59.360676+00:00
CVBF,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVBF in data/imports/peers.csv.,2026-05-28T04:08:59.361101+00:00
CVCO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVCO in data/imports/peers.csv.,2026-05-28T04:08:59.361370+00:00
CVGI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVGI in data/imports/peers.csv.,2026-05-28T04:08:59.361603+00:00
CVGW,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVGW in data/imports/peers.csv.,2026-05-28T04:08:59.361826+00:00
CVKD,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVKD in data/imports/peers.csv.,2026-05-28T04:08:59.362047+00:00
CVLT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVLT in data/imports/peers.csv.,2026-05-28T04:08:59.362271+00:00
CVNA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVNA in data/imports/peers.csv.,2026-05-28T04:08:59.362482+00:00
CVRX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVRX in data/imports/peers.csv.,2026-05-28T04:08:59.362698+00:00
CVS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVS in data/imports/peers.csv.,2026-05-28T04:08:59.362909+00:00
CVV,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVV in data/imports/peers.csv.,2026-05-28T04:08:59.363120+00:00
CVX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CVX in data/imports/peers.csv.,2026-05-28T04:08:59.363333+00:00
CWCO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CWCO in data/imports/peers.csv.,2026-05-28T04:08:59.363547+00:00
CWD,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CWD in data/imports/peers.csv.,2026-05-28T04:08:59.363756+00:00
CWST,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CWST in data/imports/peers.csv.,2026-05-28T04:08:59.363971+00:00
CXAI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CXAI in data/imports/peers.csv.,2026-05-28T04:08:59.364179+00:00
CXDO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CXDO in data/imports/peers.csv.,2026-05-28T04:08:59.364391+00:00
CYAB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CYAB in data/imports/peers.csv.,2026-05-28T04:08:59.364603+00:00
CYCN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CYCN in data/imports/peers.csv.,2026-05-28T04:08:59.364810+00:00
CYCU,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CYCU in data/imports/peers.csv.,2026-05-28T04:08:59.365021+00:00
CYN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CYN in data/imports/peers.csv.,2026-05-28T04:08:59.365232+00:00
CYPH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CYPH in data/imports/peers.csv.,2026-05-28T04:08:59.365445+00:00
CYRX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CYRX in data/imports/peers.csv.,2026-05-28T04:08:59.365653+00:00
CYTK,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CYTK in data/imports/peers.csv.,2026-05-28T04:08:59.365858+00:00
CZFS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CZFS in data/imports/peers.csv.,2026-05-28T04:08:59.366072+00:00
CZNC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CZNC in data/imports/peers.csv.,2026-05-28T04:08:59.366282+00:00
CZR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for CZR in data/imports/peers.csv.,2026-05-28T04:08:59.366486+00:00
D,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for D in data/imports/peers.csv.,2026-05-28T04:08:59.366697+00:00
DAAQ,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DAAQ in data/imports/peers.csv.,2026-05-28T04:08:59.366911+00:00
DAIC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DAIC in data/imports/peers.csv.,2026-05-28T04:08:59.367119+00:00
DAIO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DAIO in data/imports/peers.csv.,2026-05-28T04:08:59.367337+00:00
DAKT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DAKT in data/imports/peers.csv.,2026-05-28T04:08:59.367559+00:00
DAL,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DAL in data/imports/peers.csv.,2026-05-28T04:08:59.367776+00:00
DARE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DARE in data/imports/peers.csv.,2026-05-28T04:08:59.367998+00:00
DASH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DASH in data/imports/peers.csv.,2026-05-28T04:08:59.368219+00:00
DAVE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DAVE in data/imports/peers.csv.,2026-05-28T04:08:59.368440+00:00
DBCA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DBCA in data/imports/peers.csv.,2026-05-28T04:08:59.368865+00:00
DBGI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DBGI in data/imports/peers.csv.,2026-05-28T04:08:59.369137+00:00
DBX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DBX in data/imports/peers.csv.,2026-05-28T04:08:59.369375+00:00
DCBO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DCBO in data/imports/peers.csv.,2026-05-28T04:08:59.369605+00:00
DCGO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DCGO in data/imports/peers.csv.,2026-05-28T04:08:59.369835+00:00
DCOY,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DCOY in data/imports/peers.csv.,2026-05-28T04:08:59.370061+00:00
DCTH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DCTH in data/imports/peers.csv.,2026-05-28T04:08:59.370286+00:00
DCX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DCX in data/imports/peers.csv.,2026-05-28T04:08:59.370509+00:00
DD,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DD in data/imports/peers.csv.,2026-05-28T04:08:59.370733+00:00
DDI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DDI in data/imports/peers.csv.,2026-05-28T04:08:59.371154+00:00
DDOG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DDOG in data/imports/peers.csv.,2026-05-28T04:08:59.371727+00:00
DE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DE in data/imports/peers.csv.,2026-05-28T04:08:59.372031+00:00
DECK,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DECK in data/imports/peers.csv.,2026-05-28T04:08:59.372297+00:00
DEFT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DEFT in data/imports/peers.csv.,2026-05-28T04:08:59.372576+00:00
DELL,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DELL in data/imports/peers.csv.,2026-05-28T04:08:59.372903+00:00
DERM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DERM in data/imports/peers.csv.,2026-05-28T04:08:59.373275+00:00
DETX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DETX in data/imports/peers.csv.,2026-05-28T04:08:59.373540+00:00
DEVS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DEVS in data/imports/peers.csv.,2026-05-28T04:08:59.373780+00:00
DFDV,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DFDV in data/imports/peers.csv.,2026-05-28T04:08:59.374014+00:00
DFLI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DFLI in data/imports/peers.csv.,2026-05-28T04:08:59.374252+00:00
DFNS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DFNS in data/imports/peers.csv.,2026-05-28T04:08:59.374482+00:00
DFSC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DFSC in data/imports/peers.csv.,2026-05-28T04:08:59.374708+00:00
DFTX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DFTX in data/imports/peers.csv.,2026-05-28T04:08:59.374933+00:00
DG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DG in data/imports/peers.csv.,2026-05-28T04:08:59.375160+00:00
DGICA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DGICA in data/imports/peers.csv.,2026-05-28T04:08:59.375390+00:00
DGICB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DGICB in data/imports/peers.csv.,2026-05-28T04:08:59.375621+00:00
DGII,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DGII in data/imports/peers.csv.,2026-05-28T04:08:59.375848+00:00
DGNX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DGNX in data/imports/peers.csv.,2026-05-28T04:08:59.376247+00:00
DGX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DGX in data/imports/peers.csv.,2026-05-28T04:08:59.376594+00:00
DGXX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DGXX in data/imports/peers.csv.,2026-05-28T04:08:59.376829+00:00
DH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DH in data/imports/peers.csv.,2026-05-28T04:08:59.377057+00:00
DHC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DHC in data/imports/peers.csv.,2026-05-28T04:08:59.377285+00:00
DHI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DHI in data/imports/peers.csv.,2026-05-28T04:08:59.377500+00:00
DHR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DHR in data/imports/peers.csv.,2026-05-28T04:08:59.377727+00:00
DIBS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DIBS in data/imports/peers.csv.,2026-05-28T04:08:59.377943+00:00
DIOD,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DIOD in data/imports/peers.csv.,2026-05-28T04:08:59.378151+00:00
DIS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DIS in data/imports/peers.csv.,2026-05-28T04:08:59.378367+00:00
DJCO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DJCO in data/imports/peers.csv.,2026-05-28T04:08:59.378588+00:00
DJT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DJT in data/imports/peers.csv.,2026-05-28T04:08:59.378795+00:00
DKI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DKI in data/imports/peers.csv.,2026-05-28T04:08:59.379006+00:00
DKNG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DKNG in data/imports/peers.csv.,2026-05-28T04:08:59.379217+00:00
DLHC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DLHC in data/imports/peers.csv.,2026-05-28T04:08:59.379422+00:00
DLO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DLO in data/imports/peers.csv.,2026-05-28T04:08:59.379629+00:00
DLPN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DLPN in data/imports/peers.csv.,2026-05-28T04:08:59.379840+00:00
DLR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DLR in data/imports/peers.csv.,2026-05-28T04:08:59.380044+00:00
DLTH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DLTH in data/imports/peers.csv.,2026-05-28T04:08:59.380257+00:00
DLTR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DLTR in data/imports/peers.csv.,2026-05-28T04:08:59.380466+00:00
DLXY,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DLXY in data/imports/peers.csv.,2026-05-28T04:08:59.380672+00:00
DMAA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DMAA in data/imports/peers.csv.,2026-05-28T04:08:59.380883+00:00
DMAC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DMAC in data/imports/peers.csv.,2026-05-28T04:08:59.381354+00:00
DMII,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DMII in data/imports/peers.csv.,2026-05-28T04:08:59.381681+00:00
DMRA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DMRA in data/imports/peers.csv.,2026-05-28T04:08:59.381923+00:00
DMRC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DMRC in data/imports/peers.csv.,2026-05-28T04:08:59.382145+00:00
DNLI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DNLI in data/imports/peers.csv.,2026-05-28T04:08:59.382357+00:00
DNMX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DNMX in data/imports/peers.csv.,2026-05-28T04:08:59.382571+00:00
DNTH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DNTH in data/imports/peers.csv.,2026-05-28T04:08:59.382783+00:00
DNUT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DNUT in data/imports/peers.csv.,2026-05-28T04:08:59.382989+00:00
DOC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DOC in data/imports/peers.csv.,2026-05-28T04:08:59.383201+00:00
DOCU,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DOCU in data/imports/peers.csv.,2026-05-28T04:08:59.383411+00:00
DOGZ,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DOGZ in data/imports/peers.csv.,2026-05-28T04:08:59.383620+00:00
DOMH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DOMH in data/imports/peers.csv.,2026-05-28T04:08:59.383825+00:00
DOMO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DOMO in data/imports/peers.csv.,2026-05-28T04:08:59.384038+00:00
DOO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DOO in data/imports/peers.csv.,2026-05-28T04:08:59.384242+00:00
DORM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DORM in data/imports/peers.csv.,2026-05-28T04:08:59.384446+00:00
DOV,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DOV in data/imports/peers.csv.,2026-05-28T04:08:59.384656+00:00
DOW,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DOW in data/imports/peers.csv.,2026-05-28T04:08:59.384858+00:00
DOX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DOX in data/imports/peers.csv.,2026-05-28T04:08:59.385072+00:00
DPRO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DPRO in data/imports/peers.csv.,2026-05-28T04:08:59.385296+00:00
DPZ,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for DPZ in data/imports/peers.csv.,2026-05-28T04:08:59.385600+00:00
